,market_date,company_symbol,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,is_volatile
9658,2013-04-01,SCHW,0,1,1,1,1,1,1,3,positive,0
9659,2013-04-01,DISCK,0,0,0,0,0,0,1,0,neutral,0
9660,2013-04-01,DUK,5,4,3,4,5,5,4,7,positive,0
9661,2013-04-01,AXP,4,2,2,5,1,2,2,2,negative,0
9662,2013-04-01,C,3,2,2,2,1,3,1,2,negative,0
9663,2013-04-01,T,0,3,0,0,2,0,0,2,positive,1
9664,2013-04-01,NFLX,0,0,0,0,0,0,0,0,negative,1
9665,2013-04-01,AAPL,1,1,1,1,0,1,1,1,negative,1
9666,2013-04-01,ETFC,8,7,6,9,7,4,4,10,positive,1
9667,2013-04-01,WDC,0,2,0,0,1,0,0,1,positive,0
9668,2013-04-01,FB,5,5,2,4,1,3,2,3,positive,0
9669,2013-04-02,F,0,0,0,2,0,0,0,0,negative,0
9670,2013-04-02,AAL,1,1,0,0,0,0,0,0,neutral,1
9671,2013-04-02,COF,1,1,1,1,2,2,0,3,positive,1
9672,2013-04-02,AIG,2,2,0,1,0,1,0,1,neutral,1
9673,2013-04-02,GM,0,0,0,2,0,0,0,0,negative,0
9674,2013-04-02,VZ,0,1,0,1,1,0,0,1,positive,0
9675,2013-04-02,EXPE,1,1,0,0,0,0,0,0,neutral,0
9676,2013-04-02,GE,0,1,0,0,0,0,0,2,positive,0
9677,2013-04-02,T,0,1,0,1,1,0,0,1,positive,0
9678,2013-04-02,AAPL,0,2,0,0,0,1,0,4,positive,0
9679,2013-04-02,ETFC,2,3,0,1,1,1,2,3,positive,0
9680,2013-04-03,MSFT,1,1,0,2,1,1,1,1,positive,0
9681,2013-04-03,AIG,4,6,4,6,5,7,2,8,positive,1
9682,2013-04-03,XOM,3,1,2,2,1,1,1,1,negative,0
9683,2013-04-03,D,1,2,1,1,1,1,1,1,neutral,0
9684,2013-04-03,VZ,3,1,3,3,1,2,1,1,negative,1
9685,2013-04-03,GS,2,0,1,1,0,2,0,0,negative,1
9686,2013-04-03,BAC,1,3,0,0,3,2,0,6,positive,1
9687,2013-04-03,IBM,0,1,0,1,1,0,0,2,positive,0
9688,2013-04-03,DISCK,1,1,0,1,1,1,0,1,neutral,0
9689,2013-04-03,DUK,1,2,1,1,1,1,1,1,positive,1
9690,2013-04-03,K,0,1,0,0,1,1,1,0,positive,1
9691,2013-04-03,HD,1,1,1,1,0,1,0,0,negative,0
9692,2013-04-03,C,3,1,3,3,1,2,1,1,negative,1
9693,2013-04-03,AAPL,1,2,0,1,1,1,1,2,negative,0
9694,2013-04-03,ETFC,3,10,3,5,5,4,3,10,positive,0
9695,2013-04-03,CINF,1,1,1,1,1,1,2,2,neutral,0
9696,2013-04-03,DG,1,1,1,1,0,1,0,0,negative,0
9697,2013-04-04,WMT,1,0,0,0,1,1,0,0,negative,0
9698,2013-04-04,MSFT,2,2,1,3,2,1,2,2,positive,0
9699,2013-04-04,AIG,3,1,2,3,2,1,2,3,negative,0
9700,2013-04-04,HUM,2,0,2,2,0,0,1,1,negative,0
9701,2013-04-04,D,0,0,0,0,0,0,0,0,neutral,1
9702,2013-04-04,VZ,0,0,0,0,0,0,0,0,neutral,0
9703,2013-04-04,GS,2,0,1,1,0,2,0,0,negative,0
9704,2013-04-04,JNJ,1,1,1,2,1,1,1,1,neutral,0
9705,2013-04-04,DUK,1,1,1,1,1,0,1,0,negative,0
9706,2013-04-04,NFLX,0,2,0,0,1,0,0,1,positive,0
9707,2013-04-04,AAPL,1,1,1,1,1,0,1,1,positive,0
9708,2013-04-04,WAT,2,0,2,2,0,0,1,1,negative,0
9709,2013-04-04,MCD,0,0,0,0,0,0,0,0,neutral,1
9710,2013-04-04,FB,2,2,0,0,1,0,3,3,positive,1
9711,2013-04-05,HRS,1,0,0,1,2,0,1,3,positive,1
9712,2013-04-05,ORCL,0,0,0,0,1,0,0,1,neutral,0
9713,2013-04-05,AIG,3,2,1,2,2,3,3,4,positive,1
9714,2013-04-05,GM,0,1,0,1,2,1,2,1,positive,0
9715,2013-04-05,GS,0,0,0,0,0,0,0,0,neutral,0
9716,2013-04-05,JNJ,1,2,1,2,1,1,1,1,negative,0
9717,2013-04-05,DUK,0,1,0,0,1,1,1,0,neutral,0
9718,2013-04-05,RF,1,1,1,1,1,2,2,1,negative,0
9719,2013-04-05,NFLX,0,2,0,0,1,0,0,1,positive,0
9720,2013-04-05,ETFC,0,0,0,0,0,0,0,0,positive,0
9721,2013-04-05,CINF,1,2,1,1,0,0,0,1,positive,0
9722,2013-04-05,FB,3,2,0,0,2,0,3,2,positive,0
9723,2013-04-08,F,0,0,0,0,0,1,0,1,positive,1
9724,2013-04-08,UPS,0,2,0,1,1,0,0,1,positive,0
9725,2013-04-08,TROW,0,1,0,0,1,0,0,3,positive,0
9726,2013-04-08,STT,0,1,0,1,0,0,1,2,positive,0
9727,2013-04-08,HRS,1,0,0,1,2,1,0,4,positive,0
9728,2013-04-08,NBL,0,1,0,1,0,0,0,1,negative,1
9729,2013-04-08,ORCL,1,2,0,1,2,2,0,3,neutral,0
9730,2013-04-08,MSFT,0,1,0,1,0,0,0,1,negative,0
9731,2013-04-08,AIG,7,7,6,6,6,4,5,9,negative,1
9732,2013-04-08,GM,2,0,1,1,0,0,0,1,negative,0
9733,2013-04-08,OXY,1,1,0,1,0,1,0,1,positive,0
9734,2013-04-08,VZ,0,1,0,0,0,0,0,0,neutral,0
9735,2013-04-08,M,0,0,0,0,0,0,0,0,neutral,0
9736,2013-04-08,BAC,0,1,0,0,1,0,0,3,neutral,0
9737,2013-04-08,BLK,0,1,0,1,0,0,1,2,positive,0
9738,2013-04-08,GE,0,3,1,1,1,1,1,2,positive,0
9739,2013-04-08,CMG,0,3,1,1,2,2,1,2,neutral,1
9740,2013-04-08,NFLX,1,1,1,2,1,2,0,1,negative,0
9741,2013-04-08,AAPL,0,3,0,1,0,0,0,2,negative,0
9742,2013-04-08,ETFC,3,1,2,4,2,3,0,3,negative,0
9743,2013-04-08,MET,2,2,0,2,2,1,1,2,negative,0
9744,2013-04-08,CINF,1,2,0,2,2,0,1,2,positive,0
9745,2013-04-08,FB,1,1,0,3,0,1,1,1,negative,0
9746,2013-04-09,AIG,2,3,3,2,6,3,2,5,positive,0
9747,2013-04-09,OXY,0,0,0,0,0,0,0,0,neutral,0
9748,2013-04-09,M,2,1,0,1,1,0,1,2,neutral,0
9749,2013-04-09,XRX,1,0,0,0,0,1,0,1,neutral,0
9750,2013-04-09,GE,0,0,0,0,0,0,0,0,neutral,0
9751,2013-04-09,NDAQ,2,1,1,0,1,1,1,2,neutral,0
9752,2013-04-09,AXP,1,0,1,0,2,1,1,1,positive,0
9753,2013-04-09,ETFC,0,0,1,0,0,0,0,0,negative,0
9754,2013-04-10,AIG,2,1,2,4,2,3,0,7,positive,0
9755,2013-04-10,CAT,1,2,1,0,1,1,0,2,neutral,0
9756,2013-04-10,GS,1,1,0,1,1,1,0,3,negative,1
9757,2013-04-10,BAC,1,1,0,1,1,1,0,3,negative,0
9758,2013-04-10,GE,1,2,1,2,3,0,2,1,positive,1
9759,2013-04-10,NFLX,0,1,0,0,0,0,0,0,positive,0
9760,2013-04-10,ETFC,0,0,0,0,0,0,1,1,neutral,0
9761,2013-04-10,WAT,1,1,1,0,1,0,0,1,positive,1
9762,2013-04-11,MSFT,0,1,0,0,0,0,0,2,positive,1
9763,2013-04-11,AIG,9,8,4,7,5,8,4,6,neutral,0
9764,2013-04-11,GM,1,1,0,0,1,0,1,1,positive,1
9765,2013-04-11,VZ,1,1,1,1,1,1,0,1,negative,1
9766,2013-04-11,GS,0,0,0,1,0,1,0,2,neutral,0
9767,2013-04-11,C,1,1,0,2,0,1,0,2,neutral,0
9768,2013-04-11,RF,2,2,2,2,2,0,1,2,positive,0
9769,2013-04-11,ETFC,0,2,0,0,0,0,1,3,positive,0
9770,2013-04-11,FB,2,1,0,0,0,0,1,0,positive,0
9771,2013-04-11,COP,2,2,2,2,2,0,1,2,positive,0
9772,2013-04-12,MSFT,0,0,0,0,0,0,0,1,positive,0
9773,2013-04-12,AIG,1,1,0,1,1,1,0,1,negative,0
9774,2013-04-12,GM,0,1,0,0,1,0,1,1,positive,0
9775,2013-04-12,VZ,2,2,1,1,1,2,0,1,negative,0
9776,2013-04-12,BLL,1,1,1,1,0,1,1,0,negative,0
9777,2013-04-12,GS,0,0,0,0,0,0,0,1,positive,0
9778,2013-04-12,MTB,1,1,1,3,0,2,0,1,negative,1
9779,2013-04-12,ETN,1,1,1,1,0,1,1,0,negative,1
9780,2013-04-12,IBM,0,0,0,0,0,0,0,1,positive,0
9781,2013-04-12,HD,1,0,0,0,0,0,0,1,positive,1
9782,2013-04-12,NDAQ,1,1,1,1,1,1,1,0,positive,0
9783,2013-04-12,C,0,0,0,0,0,0,0,0,neutral,0
9784,2013-04-12,PSX,1,1,0,0,1,0,1,1,neutral,1
9785,2013-04-12,ETFC,3,2,0,3,2,0,0,2,positive,1
9786,2013-04-12,MCD,0,1,1,1,1,1,1,2,positive,1
9787,2013-04-12,FB,2,1,1,1,1,1,3,0,positive,0
9788,2013-04-15,F,1,2,0,0,1,1,0,1,positive,1
9789,2013-04-15,WMT,3,0,2,3,1,1,2,0,negative,0
9790,2013-04-15,WHR,1,0,0,0,1,0,1,1,positive,1
9791,2013-04-15,AAL,1,4,0,0,1,2,2,2,positive,1
9792,2013-04-15,HRS,0,0,0,0,0,0,0,2,positive,1
9793,2013-04-15,TGT,1,1,0,1,2,1,0,2,neutral,1
9794,2013-04-15,AIG,8,12,4,7,9,10,6,11,positive,1
9795,2013-04-15,HIG,0,1,0,0,1,0,1,1,positive,1
9796,2013-04-15,GM,1,3,1,0,1,1,0,2,positive,1
9797,2013-04-15,CCL,0,2,0,1,2,1,1,2,neutral,1
9798,2013-04-15,M,4,1,3,4,2,2,3,2,negative,1
9799,2013-04-15,NKE,2,1,1,1,0,1,2,0,negative,1
9800,2013-04-15,BLL,1,1,1,1,0,1,1,0,negative,1
9801,2013-04-15,ETN,1,1,1,1,0,1,1,0,negative,1
9802,2013-04-15,GE,0,0,0,0,0,0,0,0,neutral,1
9803,2013-04-15,CVX,0,0,1,1,0,1,0,1,negative,1
9804,2013-04-15,STI,0,1,0,0,0,0,0,0,positive,1
9805,2013-04-15,DISH,4,5,0,3,4,1,3,3,neutral,1
9806,2013-04-15,C,1,2,1,1,2,1,1,2,positive,0
9807,2013-04-15,T,0,0,0,0,0,0,0,0,neutral,1
9808,2013-04-15,NFLX,2,1,1,2,1,1,0,0,negative,0
9809,2013-04-15,CELG,0,0,0,0,2,1,0,2,positive,1
9810,2013-04-15,ETFC,2,3,0,1,5,1,4,6,positive,1
9811,2013-04-15,CINF,0,0,0,0,0,0,0,0,neutral,1
9812,2013-04-15,FB,0,0,0,0,0,1,0,0,negative,1
9813,2013-04-15,INTC,0,0,0,0,0,0,0,2,negative,0
9814,2013-04-16,F,1,0,0,1,0,0,0,0,neutral,0
9815,2013-04-16,AAL,3,2,3,3,1,3,1,2,negative,1
9816,2013-04-16,MSFT,0,0,0,0,0,1,0,0,positive,0
9817,2013-04-16,AIG,4,2,3,5,1,4,1,5,negative,1
9818,2013-04-16,GILD,0,0,0,1,1,1,0,3,positive,1
9819,2013-04-16,GM,1,0,0,1,0,0,0,0,neutral,1
9820,2013-04-16,CCL,1,3,0,1,3,2,1,3,positive,0
9821,2013-04-16,BLL,1,1,1,1,0,1,1,0,negative,0
9822,2013-04-16,GS,1,4,2,2,1,0,1,3,positive,1
9823,2013-04-16,BLK,1,1,0,0,1,0,1,1,positive,0
9824,2013-04-16,IBM,1,2,0,1,2,2,1,1,positive,1
9825,2013-04-16,DISH,3,9,0,0,6,0,5,8,positive,1
9826,2013-04-16,C,1,2,1,1,2,1,1,2,positive,1
9827,2013-04-16,CELG,0,0,0,1,1,1,0,3,positive,0
9828,2013-04-16,ETFC,0,0,0,1,1,1,0,3,positive,0
9829,2013-04-17,AAL,0,0,0,1,0,2,0,0,negative,0
9830,2013-04-17,AIG,1,3,1,3,3,4,1,3,positive,1
9831,2013-04-17,GM,1,2,0,0,2,1,1,2,neutral,0
9832,2013-04-17,JNJ,1,1,0,1,1,1,0,1,positive,0
9833,2013-04-17,BAC,1,2,1,1,1,1,2,2,neutral,1
9834,2013-04-17,RF,0,3,1,2,2,0,2,5,positive,1
9835,2013-04-17,AAPL,0,0,0,0,0,0,0,0,negative,1
9836,2013-04-17,ETFC,0,2,0,1,2,0,1,4,positive,0
9837,2013-04-17,FB,1,0,2,2,0,1,1,0,neutral,0
9838,2013-04-17,INTC,1,2,1,1,1,1,0,1,neutral,0
9839,2013-04-18,F,1,2,1,1,0,2,0,3,neutral,0
9840,2013-04-18,MS,0,2,0,1,2,1,0,3,positive,1
9841,2013-04-18,MSFT,1,1,0,1,2,2,2,2,negative,0
9842,2013-04-18,AIG,1,3,2,3,2,0,2,2,positive,0
9843,2013-04-18,GM,1,2,1,1,0,2,0,2,neutral,0
9844,2013-04-18,BAC,1,2,1,1,1,1,2,2,neutral,1
9845,2013-04-18,EBAY,1,3,1,1,2,1,1,0,positive,1
9846,2013-04-18,NDAQ,1,1,0,1,1,0,1,2,neutral,0
9847,2013-04-18,AAPL,1,2,0,1,2,0,2,4,positive,1
9848,2013-04-18,ETFC,4,4,2,2,1,0,1,3,negative,0
9849,2013-04-18,CINF,2,2,1,1,3,1,2,2,positive,1
9850,2013-04-19,PG,1,1,1,1,2,1,2,2,neutral,1
9851,2013-04-19,VIAB,1,1,0,1,0,0,0,1,neutral,0
9852,2013-04-19,MS,0,1,0,1,2,1,0,2,positive,0
9853,2013-04-19,MSFT,5,6,3,5,5,3,4,4,positive,1
9854,2013-04-19,AIG,2,1,1,2,1,2,0,2,negative,0
9855,2013-04-19,MDLZ,0,2,1,2,1,2,2,2,negative,1
9856,2013-04-19,VZ,1,2,0,0,1,0,1,0,positive,1
9857,2013-04-19,M,0,2,0,0,1,0,1,2,positive,0
